story_id,user_id,rating,publication_year,title,timestamp
6,165,3,2022,galidosham,2024
6,163,3,2022,galidosham,2022
6,87,3,2022,galidosham,2025
6,175,4,2022,galidosham,2024
6,25,3,2022,galidosham,2023
6,134,4,2022,galidosham,2022
6,45,4,2022,galidosham,2023
6,104,3,2022,galidosham,2022
6,152,3,2022,galidosham,2023
6,195,4,2022,galidosham,2024
6,88,3,2022,galidosham,2025
6,57,2,2022,galidosham,2023
6,128,3,2022,galidosham,2024
6,74,4,2022,galidosham,2025
6,164,1,2022,galidosham,2022
6,159,4,2022,galidosham,2025
6,161,3,2022,galidosham,2022
6,12,3,2022,galidosham,2023
6,147,5,2022,galidosham,2024
6,49,3,2022,galidosham,2025
6,62,3,2022,galidosham,2025
6,179,1,2022,galidosham,2025
6,33,4,2022,galidosham,2022
6,167,1,2022,galidosham,2023
6,174,4,2022,galidosham,2024
6,98,2,2022,galidosham,2022
6,24,2,2022,galidosham,2023
6,9,1,2022,galidosham,2022
6,73,4,2022,galidosham,2022
6,93,4,2022,galidosham,2023
6,188,2,2022,galidosham,2024
6,118,3,2022,galidosham,2024
6,136,3,2022,galidosham,2022
6,58,4,2022,galidosham,2024
6,83,3,2022,galidosham,2022
6,40,3,2022,galidosham,2025
6,79,5,2022,galidosham,2023
6,132,2,2022,galidosham,2023
6,15,4,2022,galidosham,2024
6,142,4,2022,galidosham,2023
6,131,4,2022,galidosham,2022
6,29,4,2022,galidosham,2025
6,160,4,2022,galidosham,2023
6,16,4,2022,galidosham,2022
6,69,2,2022,galidosham,2022
6,96,3,2022,galidosham,2024
6,168,4,2022,galidosham,2024
6,86,3,2022,galidosham,2024
6,184,5,2022,galidosham,2023
6,110,5,2022,galidosham,2023
6,7,3,2022,galidosham,2022
6,103,4,2022,galidosham,2025
6,32,2,2022,galidosham,2022
6,17,4,2022,galidosham,2023
6,177,2,2022,galidosham,2025
6,109,2,2022,galidosham,2023
6,200,3,2022,galidosham,2024
6,121,3,2022,galidosham,2025
6,191,4,2022,galidosham,2024
6,44,1,2022,galidosham,2022
6,51,4,2022,galidosham,2023
6,50,3,2022,galidosham,2022
6,150,4,2022,galidosham,2022
6,21,3,2022,galidosham,2024
6,61,3,2022,galidosham,2025
6,77,3,2022,galidosham,2023
7,88,3,2021,illu,2024
7,23,3,2021,illu,2022
7,183,4,2021,illu,2025
7,169,5,2021,illu,2021
7,87,2,2021,illu,2022
7,170,2,2021,illu,2024
7,65,3,2021,illu,2025
7,69,4,2021,illu,2025
7,68,3,2021,illu,2022
7,63,1,2021,illu,2021
7,27,3,2021,illu,2022
7,187,1,2021,illu,2024
7,33,4,2021,illu,2024
7,197,3,2021,illu,2023
7,112,2,2021,illu,2021
7,131,1,2021,illu,2025
7,32,4,2021,illu,2025
7,4,3,2021,illu,2022
7,200,4,2021,illu,2024
7,9,4,2021,illu,2024
7,45,3,2021,illu,2023
7,136,3,2021,illu,2021
7,189,3,2021,illu,2025
7,67,4,2021,illu,2024
7,53,5,2021,illu,2021
7,57,4,2021,illu,2021
7,51,3,2021,illu,2023
7,83,1,2021,illu,2025
7,128,3,2021,illu,2023
7,72,3,2021,illu,2021
7,94,3,2021,illu,2023
7,155,4,2021,illu,2022
7,48,4,2021,illu,2023
7,15,1,2021,illu,2021
7,173,3,2021,illu,2024
7,102,4,2021,illu,2021
7,111,4,2021,illu,2021
7,38,4,2021,illu,2022
7,73,4,2021,illu,2025
7,140,3,2021,illu,2022
7,117,4,2021,illu,2025
7,137,4,2021,illu,2022
7,122,2,2021,illu,2025
7,62,4,2021,illu,2023
7,145,3,2021,illu,2024
7,194,2,2021,illu,2024
7,85,4,2021,illu,2022
7,46,5,2021,illu,2025
7,198,3,2021,illu,2021
7,191,5,2021,illu,2023
7,129,4,2021,illu,2025
7,119,4,2021,illu,2025
7,158,1,2021,illu,2024
7,196,3,2021,illu,2021
7,37,2,2021,illu,2025
7,188,4,2021,illu,2025
7,152,3,2021,illu,2023
7,130,2,2021,illu,2021
7,31,3,2021,illu,2021
7,36,2,2021,illu,2025
7,41,4,2021,illu,2024
7,80,3,2021,illu,2023
7,77,3,2021,illu,2025
7,56,3,2021,illu,2022
7,34,2,2021,illu,2025
7,11,4,2021,illu,2024
7,141,1,2021,illu,2024
7,149,1,2021,illu,2021
8,26,3,2008,kaktaliyam,2019
8,138,3,2008,kaktaliyam,2014
8,148,5,2008,kaktaliyam,2010
8,160,2,2008,kaktaliyam,2019
8,107,1,2008,kaktaliyam,2012
8,52,2,2008,kaktaliyam,2008
8,193,5,2008,kaktaliyam,2017
8,24,2,2008,kaktaliyam,2010
8,113,5,2008,kaktaliyam,2025
8,104,5,2008,kaktaliyam,2015
8,77,2,2008,kaktaliyam,2021
8,6,4,2008,kaktaliyam,2011
8,105,4,2008,kaktaliyam,2015
8,19,2,2008,kaktaliyam,2020
8,131,4,2008,kaktaliyam,2023
8,84,5,2008,kaktaliyam,2012
8,159,2,2008,kaktaliyam,2012
8,121,3,2008,kaktaliyam,2024
8,192,3,2008,kaktaliyam,2011
8,74,2,2008,kaktaliyam,2008
8,174,1,2008,kaktaliyam,2011
8,44,3,2008,kaktaliyam,2020
8,173,3,2008,kaktaliyam,2025
8,197,3,2008,kaktaliyam,2008
8,25,3,2008,kaktaliyam,2024
8,198,3,2008,kaktaliyam,2021
8,153,1,2008,kaktaliyam,2010
8,32,5,2008,kaktaliyam,2011
8,29,3,2008,kaktaliyam,2012
8,142,4,2008,kaktaliyam,2025
8,100,3,2008,kaktaliyam,2013
8,61,4,2008,kaktaliyam,2024
8,157,2,2008,kaktaliyam,2008
8,167,3,2008,kaktaliyam,2016
8,184,4,2008,kaktaliyam,2017
8,9,5,2008,kaktaliyam,2017
8,11,5,2008,kaktaliyam,2024
8,156,1,2008,kaktaliyam,2013
8,110,3,2008,kaktaliyam,2024
8,60,4,2008,kaktaliyam,2012
8,94,3,2008,kaktaliyam,2016
8,171,4,2008,kaktaliyam,2010
8,14,4,2008,kaktaliyam,2025
8,65,3,2008,kaktaliyam,2015
8,10,3,2008,kaktaliyam,2019
8,41,3,2008,kaktaliyam,2015
8,75,2,2008,kaktaliyam,2024
8,3,3,2008,kaktaliyam,2022
8,130,4,2008,kaktaliyam,2008
8,175,5,2008,kaktaliyam,2018
8,45,3,2008,kaktaliyam,2018
8,143,4,2008,kaktaliyam,2024
8,99,4,2008,kaktaliyam,2018
8,144,4,2008,kaktaliyam,2008
8,72,5,2008,kaktaliyam,2021
8,33,3,2008,kaktaliyam,2022
8,40,5,2008,kaktaliyam,2023
8,30,4,2008,kaktaliyam,2018
8,68,4,2008,kaktaliyam,2012
8,15,3,2008,kaktaliyam,2018
8,196,5,2008,kaktaliyam,2010
8,8,1,2008,kaktaliyam,2011
8,62,4,2008,kaktaliyam,2019
8,64,4,2008,kaktaliyam,2019
8,180,3,2008,kaktaliyam,2025
8,103,3,2008,kaktaliyam,2008
8,63,2,2008,kaktaliyam,2008
8,106,4,2008,kaktaliyam,2016
8,181,3,2008,kaktaliyam,2009
8,150,5,2008,kaktaliyam,2025
8,135,3,2008,kaktaliyam,2018
8,188,3,2008,kaktaliyam,2019
8,92,4,2008,kaktaliyam,2012
8,88,1,2008,kaktaliyam,2017
8,50,3,2008,kaktaliyam,2025
8,194,4,2008,kaktaliyam,2023
8,79,3,2008,kaktaliyam,2016
8,12,4,2008,kaktaliyam,2022
8,115,3,2008,kaktaliyam,2019
8,82,1,2008,kaktaliyam,2018
8,151,2,2008,kaktaliyam,2011
8,17,5,2008,kaktaliyam,2016
8,147,3,2008,kaktaliyam,2014
8,111,1,2008,kaktaliyam,2025
8,154,1,2008,kaktaliyam,2021
8,81,4,2008,kaktaliyam,2012
8,46,4,2008,kaktaliyam,2014
8,172,3,2008,kaktaliyam,2015
8,166,3,2008,kaktaliyam,2019
8,116,3,2008,kaktaliyam,2015
8,36,4,2008,kaktaliyam,2014
8,200,3,2008,kaktaliyam,2014
8,87,3,2008,kaktaliyam,2025
8,128,2,2008,kaktaliyam,2017
8,27,3,2008,kaktaliyam,2025
8,133,4,2008,kaktaliyam,2016
8,23,3,2008,kaktaliyam,2017
8,132,4,2008,kaktaliyam,2024
8,182,2,2008,kaktaliyam,2008
8,127,3,2008,kaktaliyam,2013
8,137,4,2008,kaktaliyam,2020
8,118,4,2008,kaktaliyam,2020
8,91,2,2008,kaktaliyam,2023
8,158,3,2008,kaktaliyam,2019
8,28,3,2008,kaktaliyam,2008
8,185,1,2008,kaktaliyam,2011
8,39,4,2008,kaktaliyam,2019
8,149,3,2008,kaktaliyam,2025
8,114,3,2008,kaktaliyam,2014
8,54,4,2008,kaktaliyam,2017
8,190,4,2008,kaktaliyam,2019
8,85,2,2008,kaktaliyam,2017
8,34,4,2008,kaktaliyam,2011
8,16,1,2008,kaktaliyam,2012
8,119,5,2008,kaktaliyam,2022
8,22,4,2008,kaktaliyam,2025
8,152,2,2008,kaktaliyam,2013
8,145,4,2008,kaktaliyam,2012
8,71,2,2008,kaktaliyam,2015
8,76,3,2008,kaktaliyam,2009
8,120,3,2008,kaktaliyam,2021
8,31,4,2008,kaktaliyam,2020
8,141,4,2008,kaktaliyam,2014
8,93,3,2008,kaktaliyam,2024
8,78,4,2008,kaktaliyam,2021
8,101,2,2008,kaktaliyam,2012
8,112,3,2008,kaktaliyam,2012
8,7,3,2008,kaktaliyam,2014
8,38,3,2008,kaktaliyam,2019
8,97,3,2008,kaktaliyam,2010
8,43,4,2008,kaktaliyam,2017
8,134,2,2008,kaktaliyam,2009
8,186,3,2008,kaktaliyam,2014
8,129,4,2008,kaktaliyam,2011
8,163,3,2008,kaktaliyam,2021
8,183,4,2008,kaktaliyam,2014
8,139,1,2008,kaktaliyam,2013
8,95,4,2008,kaktaliyam,2018
8,96,5,2008,kaktaliyam,2025
8,57,1,2008,kaktaliyam,2012
9,182,1,2011,kinchibhogo,2020
9,132,3,2011,kinchibhogo,2012
9,112,4,2011,kinchibhogo,2019
9,47,3,2011,kinchibhogo,2018
9,119,2,2011,kinchibhogo,2017
9,6,2,2011,kinchibhogo,2018
9,172,4,2011,kinchibhogo,2019
9,16,5,2011,kinchibhogo,2014
9,23,4,2011,kinchibhogo,2024
9,120,4,2011,kinchibhogo,2015
9,75,4,2011,kinchibhogo,2024
9,10,5,2011,kinchibhogo,2011
9,146,3,2011,kinchibhogo,2025
9,118,3,2011,kinchibhogo,2014
9,181,4,2011,kinchibhogo,2020
9,131,3,2011,kinchibhogo,2024
9,81,2,2011,kinchibhogo,2013
9,11,1,2011,kinchibhogo,2019
9,103,2,2011,kinchibhogo,2014
9,83,3,2011,kinchibhogo,2013
9,37,1,2011,kinchibhogo,2012
9,188,3,2011,kinchibhogo,2024
9,13,4,2011,kinchibhogo,2011
9,55,4,2011,kinchibhogo,2011
9,65,3,2011,kinchibhogo,2019
9,82,5,2011,kinchibhogo,2011
9,79,3,2011,kinchibhogo,2024
9,27,4,2011,kinchibhogo,2025
9,62,3,2011,kinchibhogo,2015
9,28,2,2011,kinchibhogo,2017
9,86,2,2011,kinchibhogo,2025
9,67,1,2011,kinchibhogo,2014
9,53,4,2011,kinchibhogo,2018
9,98,4,2011,kinchibhogo,2015
9,127,3,2011,kinchibhogo,2019
9,88,2,2011,kinchibhogo,2014
9,59,1,2011,kinchibhogo,2023
9,128,1,2011,kinchibhogo,2021
9,195,4,2011,kinchibhogo,2023
9,143,2,2011,kinchibhogo,2024
9,197,3,2011,kinchibhogo,2023
9,135,3,2011,kinchibhogo,2012
9,91,4,2011,kinchibhogo,2012
9,152,3,2011,kinchibhogo,2019
9,31,3,2011,kinchibhogo,2016
9,93,3,2011,kinchibhogo,2013
9,130,3,2011,kinchibhogo,2014
9,5,4,2011,kinchibhogo,2025
9,153,5,2011,kinchibhogo,2024
9,122,2,2011,kinchibhogo,2017
9,137,3,2011,kinchibhogo,2017
9,25,3,2011,kinchibhogo,2018
9,185,2,2011,kinchibhogo,2012
9,70,4,2011,kinchibhogo,2019
9,39,3,2011,kinchibhogo,2012
9,87,3,2011,kinchibhogo,2012
9,43,3,2011,kinchibhogo,2018
9,117,1,2011,kinchibhogo,2022
9,123,3,2011,kinchibhogo,2021
9,173,1,2011,kinchibhogo,2024
9,2,2,2011,kinchibhogo,2019
9,110,3,2011,kinchibhogo,2021
9,200,4,2011,kinchibhogo,2022
9,54,5,2011,kinchibhogo,2017
9,170,2,2011,kinchibhogo,2013
9,63,3,2011,kinchibhogo,2019
9,193,4,2011,kinchibhogo,2013
9,89,3,2011,kinchibhogo,2017
9,76,4,2011,kinchibhogo,2015
9,169,4,2011,kinchibhogo,2017
9,15,4,2011,kinchibhogo,2019
9,32,2,2011,kinchibhogo,2013
9,46,4,2011,kinchibhogo,2022
9,129,4,2011,kinchibhogo,2022
9,92,1,2011,kinchibhogo,2020
9,4,3,2011,kinchibhogo,2020
9,105,4,2011,kinchibhogo,2021
9,165,4,2011,kinchibhogo,2014
10,200,4,2013,mahayanam,2023
10,117,2,2013,mahayanam,2024
10,125,3,2013,mahayanam,2019
10,196,3,2013,mahayanam,2013
10,45,4,2013,mahayanam,2018
10,116,3,2013,mahayanam,2019
10,3,4,2013,mahayanam,2024
10,94,5,2013,mahayanam,2020
10,81,1,2013,mahayanam,2018
10,49,5,2013,mahayanam,2016
10,89,4,2013,mahayanam,2013
10,71,2,2013,mahayanam,2025
10,24,4,2013,mahayanam,2019
10,174,2,2013,mahayanam,2015
10,13,4,2013,mahayanam,2017
10,74,3,2013,mahayanam,2019
10,180,3,2013,mahayanam,2025
10,35,1,2013,mahayanam,2020
10,182,3,2013,mahayanam,2014
10,107,3,2013,mahayanam,2021
10,46,4,2013,mahayanam,2021
10,75,3,2013,mahayanam,2021
10,147,3,2013,mahayanam,2013
10,144,2,2013,mahayanam,2014
10,162,3,2013,mahayanam,2023
10,118,3,2013,mahayanam,2019
10,54,3,2013,mahayanam,2013
10,19,1,2013,mahayanam,2021
10,28,3,2013,mahayanam,2017
10,126,2,2013,mahayanam,2016
10,41,3,2013,mahayanam,2013
10,166,4,2013,mahayanam,2016
10,61,1,2013,mahayanam,2018
10,80,4,2013,mahayanam,2024
10,59,3,2013,mahayanam,2019
10,150,3,2013,mahayanam,2023
10,18,3,2013,mahayanam,2020
10,172,3,2013,mahayanam,2025
10,168,1,2013,mahayanam,2024
10,197,2,2013,mahayanam,2016
10,148,2,2013,mahayanam,2023
10,123,3,2013,mahayanam,2019
10,90,4,2013,mahayanam,2020
10,134,3,2013,mahayanam,2020
10,136,4,2013,mahayanam,2018
10,163,4,2013,mahayanam,2023
10,108,1,2013,mahayanam,2023
10,38,4,2013,mahayanam,2016
10,155,4,2013,mahayanam,2013
10,27,3,2013,mahayanam,2024
10,76,3,2013,mahayanam,2025
10,43,4,2013,mahayanam,2019
10,194,4,2013,mahayanam,2018
10,158,3,2013,mahayanam,2016
10,177,4,2013,mahayanam,2018
10,167,2,2013,mahayanam,2018
10,69,4,2013,mahayanam,2013
10,32,1,2013,mahayanam,2016
10,106,3,2013,mahayanam,2024
10,186,5,2013,mahayanam,2024
10,133,4,2013,mahayanam,2021
10,22,3,2013,mahayanam,2018
10,195,3,2013,mahayanam,2021
10,127,2,2013,mahayanam,2025
10,77,1,2013,mahayanam,2020
10,60,3,2013,mahayanam,2013
10,48,3,2013,mahayanam,2016
10,101,5,2013,mahayanam,2015
10,198,2,2013,mahayanam,2021
10,63,5,2013,mahayanam,2018
10,37,3,2013,mahayanam,2018
10,26,3,2013,mahayanam,2025
10,98,1,2013,mahayanam,2017
10,131,4,2013,mahayanam,2022
10,58,1,2013,mahayanam,2020
10,124,2,2013,mahayanam,2024
10,179,5,2013,mahayanam,2021
10,10,3,2013,mahayanam,2024
10,187,1,2013,mahayanam,2024
10,151,2,2013,mahayanam,2024
10,8,4,2013,mahayanam,2016
10,56,5,2013,mahayanam,2014
10,70,4,2013,mahayanam,2015
10,68,1,2013,mahayanam,2020
10,130,2,2013,mahayanam,2016
10,92,2,2013,mahayanam,2019
10,34,1,2013,mahayanam,2025
10,154,1,2013,mahayanam,2023
10,175,4,2013,mahayanam,2023
10,42,2,2013,mahayanam,2019
10,176,3,2013,mahayanam,2013
10,31,4,2013,mahayanam,2021
10,183,4,2013,mahayanam,2015
10,44,5,2013,mahayanam,2014
10,29,4,2013,mahayanam,2019
10,157,4,2013,mahayanam,2014
11,183,3,2024,mantrapu,2024
11,173,3,2024,mantrapu,2024
11,71,3,2024,mantrapu,2024
11,67,2,2024,mantrapu,2024
11,22,4,2024,mantrapu,2025
11,157,1,2024,mantrapu,2025
11,164,3,2024,mantrapu,2024
11,54,5,2024,mantrapu,2025
11,2,4,2024,mantrapu,2024
11,185,4,2024,mantrapu,2024
11,166,3,2024,mantrapu,2025
11,137,3,2024,mantrapu,2025
11,168,1,2024,mantrapu,2024
11,135,2,2024,mantrapu,2025
11,181,4,2024,mantrapu,2025
11,50,3,2024,mantrapu,2025
11,132,3,2024,mantrapu,2025
11,191,4,2024,mantrapu,2024
11,66,4,2024,mantrapu,2024
11,189,4,2024,mantrapu,2025
11,14,3,2024,mantrapu,2025
11,131,4,2024,mantrapu,2024
11,158,3,2024,mantrapu,2025
11,28,4,2024,mantrapu,2024
11,103,3,2024,mantrapu,2024
11,118,4,2024,mantrapu,2025
11,190,4,2024,mantrapu,2025
11,82,2,2024,mantrapu,2024
11,151,2,2024,mantrapu,2025
11,172,3,2024,mantrapu,2024
11,64,3,2024,mantrapu,2024
11,165,4,2024,mantrapu,2025
11,138,5,2024,mantrapu,2024
11,26,3,2024,mantrapu,2025
11,97,2,2024,mantrapu,2024
11,159,4,2024,mantrapu,2024
11,197,4,2024,mantrapu,2025
11,199,3,2024,mantrapu,2024
11,35,1,2024,mantrapu,2024
11,125,3,2024,mantrapu,2025
11,19,2,2024,mantrapu,2024
11,198,3,2024,mantrapu,2024
11,42,3,2024,mantrapu,2024
11,174,4,2024,mantrapu,2024
11,75,3,2024,mantrapu,2024
11,16,4,2024,mantrapu,2024
11,176,1,2024,mantrapu,2024
11,58,3,2024,mantrapu,2025
11,122,3,2024,mantrapu,2025
11,83,3,2024,mantrapu,2025
11,59,1,2024,mantrapu,2024
11,94,4,2024,mantrapu,2024
11,93,5,2024,mantrapu,2025
11,110,5,2024,mantrapu,2024
11,146,2,2024,mantrapu,2024
11,160,5,2024,mantrapu,2024
11,79,3,2024,mantrapu,2024
11,23,2,2024,mantrapu,2024
11,34,4,2024,mantrapu,2024
11,87,3,2024,mantrapu,2024
11,13,3,2024,mantrapu,2024
11,178,2,2024,mantrapu,2025
11,193,4,2024,mantrapu,2024
11,200,3,2024,mantrapu,2024
11,78,4,2024,mantrapu,2025
11,69,3,2024,mantrapu,2024
11,150,3,2024,mantrapu,2025
11,148,4,2024,mantrapu,2025
11,70,2,2024,mantrapu,2025
11,4,3,2024,mantrapu,2024
11,195,4,2024,mantrapu,2024
11,102,2,2024,mantrapu,2024
11,175,3,2024,mantrapu,2024
11,111,4,2024,mantrapu,2024
11,18,1,2024,mantrapu,2024
11,130,2,2024,mantrapu,2024
11,147,3,2024,mantrapu,2024
11,25,3,2024,mantrapu,2024
11,177,4,2024,mantrapu,2025
11,171,3,2024,mantrapu,2024
11,38,5,2024,mantrapu,2025
11,92,2,2024,mantrapu,2024
11,112,2,2024,mantrapu,2025
11,31,3,2024,mantrapu,2025
11,120,4,2024,mantrapu,2024
11,33,2,2024,mantrapu,2024
11,11,4,2024,mantrapu,2025
11,196,3,2024,mantrapu,2024
11,182,4,2024,mantrapu,2025
11,99,3,2024,mantrapu,2025
11,44,5,2024,mantrapu,2024
11,96,5,2024,mantrapu,2025
11,29,5,2024,mantrapu,2024
11,32,2,2024,mantrapu,2025
11,115,3,2024,mantrapu,2024
11,119,3,2024,mantrapu,2025
11,192,3,2024,mantrapu,2024
11,43,5,2024,mantrapu,2024
11,21,3,2024,mantrapu,2025
11,194,4,2024,mantrapu,2024
11,179,3,2024,mantrapu,2024
11,76,3,2024,mantrapu,2024
11,89,4,2024,mantrapu,2025
11,39,3,2024,mantrapu,2024
11,142,2,2024,mantrapu,2025
11,109,2,2024,mantrapu,2025
11,15,3,2024,mantrapu,2024
11,98,2,2024,mantrapu,2024
11,20,4,2024,mantrapu,2024
11,57,5,2024,mantrapu,2025
11,1,4,2024,mantrapu,2024
11,126,4,2024,mantrapu,2025
11,144,3,2024,mantrapu,2025
11,3,2,2024,mantrapu,2025
11,48,2,2024,mantrapu,2025
11,107,4,2024,mantrapu,2025
11,5,2,2024,mantrapu,2024
11,80,4,2024,mantrapu,2024
11,155,3,2024,mantrapu,2024
11,116,3,2024,mantrapu,2025
11,77,2,2024,mantrapu,2025
11,95,4,2024,mantrapu,2025
11,55,4,2024,mantrapu,2024
11,170,2,2024,mantrapu,2024
11,124,3,2024,mantrapu,2024
11,114,3,2024,mantrapu,2025
11,62,2,2024,mantrapu,2025
11,145,5,2024,mantrapu,2024
11,72,4,2024,mantrapu,2025
11,169,3,2024,mantrapu,2024
11,36,3,2024,mantrapu,2024
11,45,4,2024,mantrapu,2025
11,84,3,2024,mantrapu,2024
11,180,2,2024,mantrapu,2024
11,74,4,2024,mantrapu,2025
11,37,3,2024,mantrapu,2024
11,186,2,2024,mantrapu,2025
11,127,5,2024,mantrapu,2025
11,108,3,2024,mantrapu,2024
11,133,4,2024,mantrapu,2025
11,106,3,2024,mantrapu,2025
11,27,4,2024,mantrapu,2024
11,100,4,2024,mantrapu,2025
11,154,2,2024,mantrapu,2024
11,68,3,2024,mantrapu,2025
11,136,2,2024,mantrapu,2024
11,63,4,2024,mantrapu,2024
11,9,4,2024,mantrapu,2024
11,123,1,2024,mantrapu,2024
11,91,4,2024,mantrapu,2025
11,143,2,2024,mantrapu,2024
11,60,4,2024,mantrapu,2025
11,141,4,2024,mantrapu,2024
12,115,4,2012,pantikinda,2023
12,150,3,2012,pantikinda,2019
12,90,1,2012,pantikinda,2024
12,164,3,2012,pantikinda,2018
12,11,1,2012,pantikinda,2025
12,129,4,2012,pantikinda,2023
12,96,3,2012,pantikinda,2012
12,141,3,2012,pantikinda,2013
12,28,3,2012,pantikinda,2023
12,124,3,2012,pantikinda,2025
12,100,2,2012,pantikinda,2022
12,14,4,2012,pantikinda,2021
12,196,1,2012,pantikinda,2020
12,61,3,2012,pantikinda,2021
12,17,3,2012,pantikinda,2025
12,94,5,2012,pantikinda,2019
12,177,4,2012,pantikinda,2024
12,58,4,2012,pantikinda,2015
12,26,5,2012,pantikinda,2017
12,119,3,2012,pantikinda,2018
12,189,3,2012,pantikinda,2022
12,114,1,2012,pantikinda,2019
12,158,1,2012,pantikinda,2023
12,32,4,2012,pantikinda,2016
12,121,3,2012,pantikinda,2025
12,195,3,2012,pantikinda,2017
12,15,4,2012,pantikinda,2018
12,49,4,2012,pantikinda,2021
12,142,3,2012,pantikinda,2020
12,53,3,2012,pantikinda,2013
12,70,3,2012,pantikinda,2024
12,39,2,2012,pantikinda,2018
12,69,3,2012,pantikinda,2021
12,128,5,2012,pantikinda,2017
12,143,2,2012,pantikinda,2021
12,133,2,2012,pantikinda,2021
12,176,5,2012,pantikinda,2021
12,25,4,2012,pantikinda,2012
12,52,3,2012,pantikinda,2017
12,34,3,2012,pantikinda,2016
12,123,4,2012,pantikinda,2023
12,170,2,2012,pantikinda,2014
12,68,3,2012,pantikinda,2013
12,186,3,2012,pantikinda,2014
12,178,1,2012,pantikinda,2014
12,185,2,2012,pantikinda,2018
12,102,1,2012,pantikinda,2021
12,40,4,2012,pantikinda,2017
12,190,4,2012,pantikinda,2024
12,179,3,2012,pantikinda,2024
12,187,3,2012,pantikinda,2012
12,50,4,2012,pantikinda,2019
12,125,3,2012,pantikinda,2015
12,99,3,2012,pantikinda,2019
12,108,2,2012,pantikinda,2017
12,81,4,2012,pantikinda,2018
12,74,3,2012,pantikinda,2022
12,138,1,2012,pantikinda,2016
12,156,3,2012,pantikinda,2017
12,76,4,2012,pantikinda,2012
12,146,4,2012,pantikinda,2021
12,82,3,2012,pantikinda,2019
12,23,4,2012,pantikinda,2023
12,169,5,2012,pantikinda,2023
12,73,4,2012,pantikinda,2013
12,183,3,2012,pantikinda,2024
12,137,4,2012,pantikinda,2018
12,71,4,2012,pantikinda,2013
12,200,4,2012,pantikinda,2017
12,88,4,2012,pantikinda,2019
12,168,1,2012,pantikinda,2023
12,112,3,2012,pantikinda,2017
12,175,5,2012,pantikinda,2014
12,79,4,2012,pantikinda,2020
12,181,3,2012,pantikinda,2025
12,155,1,2012,pantikinda,2024
12,66,4,2012,pantikinda,2018
12,91,5,2012,pantikinda,2024
12,160,3,2012,pantikinda,2013
12,87,3,2012,pantikinda,2017
12,86,3,2012,pantikinda,2014
12,147,3,2012,pantikinda,2021
12,5,3,2012,pantikinda,2019
12,12,5,2012,pantikinda,2021
12,148,4,2012,pantikinda,2023
12,116,4,2012,pantikinda,2024
12,110,3,2012,pantikinda,2018
12,144,3,2012,pantikinda,2013
12,3,4,2012,pantikinda,2025
12,172,2,2012,pantikinda,2024
12,163,4,2012,pantikinda,2019
12,48,5,2012,pantikinda,2018
12,43,3,2012,pantikinda,2016
12,20,3,2012,pantikinda,2025
12,24,3,2012,pantikinda,2012
12,85,3,2012,pantikinda,2021
12,55,4,2012,pantikinda,2025
12,45,3,2012,pantikinda,2022
12,161,5,2012,pantikinda,2017
12,132,4,2012,pantikinda,2018
12,130,3,2012,pantikinda,2022
12,27,5,2012,pantikinda,2015
12,118,5,2012,pantikinda,2016
12,2,3,2012,pantikinda,2021
12,135,4,2012,pantikinda,2012
12,59,3,2012,pantikinda,2013
12,101,5,2012,pantikinda,2018
12,154,3,2012,pantikinda,2014
12,6,3,2012,pantikinda,2018
12,21,3,2012,pantikinda,2021
12,182,3,2012,pantikinda,2015
12,65,3,2012,pantikinda,2021
12,192,3,2012,pantikinda,2023
12,105,3,2012,pantikinda,2024
12,44,3,2012,pantikinda,2020
12,194,1,2012,pantikinda,2015
12,37,4,2012,pantikinda,2019
12,36,3,2012,pantikinda,2015
12,120,3,2012,pantikinda,2013
12,1,3,2012,pantikinda,2013
12,10,3,2012,pantikinda,2016
12,151,5,2012,pantikinda,2015
12,171,2,2012,pantikinda,2016
12,97,2,2012,pantikinda,2013
12,191,2,2012,pantikinda,2013
12,62,3,2012,pantikinda,2012
12,13,4,2012,pantikinda,2017
12,98,3,2012,pantikinda,2013
12,193,3,2012,pantikinda,2021
12,42,4,2012,pantikinda,2025
12,19,3,2012,pantikinda,2021
12,198,1,2012,pantikinda,2014
12,18,3,2012,pantikinda,2019
12,22,1,2012,pantikinda,2020
12,126,4,2012,pantikinda,2022
12,188,3,2012,pantikinda,2022
12,173,3,2012,pantikinda,2012
12,159,4,2012,pantikinda,2014
12,84,4,2012,pantikinda,2013
12,63,3,2012,pantikinda,2018
12,57,4,2012,pantikinda,2019
12,184,2,2012,pantikinda,2015
12,109,3,2012,pantikinda,2015
12,72,3,2012,pantikinda,2013
12,8,4,2012,pantikinda,2024
12,165,4,2012,pantikinda,2015
12,47,4,2012,pantikinda,2016
12,29,1,2012,pantikinda,2024
12,38,4,2012,pantikinda,2012
12,95,4,2012,pantikinda,2020
12,162,1,2012,pantikinda,2022
12,75,3,2012,pantikinda,2018
13,41,2,2021,manchi snehithulu,2022
13,171,4,2021,manchi snehithulu,2022
13,100,2,2021,manchi snehithulu,2023
13,189,2,2021,manchi snehithulu,2024
13,121,4,2021,manchi snehithulu,2024
13,101,2,2021,manchi snehithulu,2023
13,56,5,2021,manchi snehithulu,2021
13,52,3,2021,manchi snehithulu,2022
13,177,4,2021,manchi snehithulu,2024
13,184,5,2021,manchi snehithulu,2021
13,161,4,2021,manchi snehithulu,2021
13,64,3,2021,manchi snehithulu,2024
